Age,Gender,Country,Occupation,Marital Status,Daily Social Media Time (hrs),Daily Entertainment Time (hrs),Daily Messaging Time (hrs),Daily Video Content Time (hrs),Daily Gaming Time (hrs),Primary Platform,Screen Time (hrs),Device Type,Internet Speed (Mbps),Data Plan Used,Social Media Fatigue Level (scale 1-10),Digital Well-being Awareness,Tech Savviness Level (scale 1-10),Average Sleep Time (hrs),Sleep Quality (scale 1-10),Social Isolation Feeling (scale 1-10),Physical Activity Time (hrs),Monthly Income (USD),Monthly Expenditure on Entertainment (USD),Subscription Platforms,Preferred Content Type,Primary Social Media Goal,Preferred Entertainment Platform,Time Spent in Online Communities (hrs),News Consumption Time (hrs)
35,Male,USA,Student,Married,5.17,7.62,2.3,1.89,4.32,Twitter,8.89,Tablet,53.77,10GB,5,High,4,7.08,3,2,1.26,5287.45,153.62,1,Movies,Education,Spotify,2.28,1.19
50,Male,Australia,Student,Divorced,0.55,6.0,4.6,5.65,0.69,YouTube,3.09,Smartphone,62.65,50GB,2,High,9,4.6,9,4,2.98,6889.23,424.22,4,News,Education,YouTube,1.76,1.97
38,Other,Australia,Student,Single,4.5,9.83,4.18,0.91,0.98,Facebook,10.94,PC,89.37,50GB,9,Low,7,6.36,9,9,0.21,1295.54,170.74,5,Series,Entertainment,Spotify,0.1,2.43
58,Other,Germany,Retired,Widowed,7.37,8.28,0.75,2.91,4.58,Facebook,11.81,Smartphone,6.12,50GB,8,Moderate,3,6.9,7,3,0.93,9409.49,470.28,5,Series,News,Amazon Prime,0.99,0.66
59,Male,India,Student,Widowed,5.6,2.64,0.84,3.29,4.04,YouTube,5.05,PC,56.93,Unlimited,1,Low,7,6.67,9,2,2.78,5275.86,186.17,1,Movies,Education,Amazon Prime,2.65,2.66
34,Male,Canada,Retired,Single,2.51,2.71,2.17,1.51,4.96,TikTok,3.09,PC,34.02,Unlimited,3,Low,2,6.15,5,3,2.57,5280.06,157.0,5,News,Education,Amazon Prime,3.27,1.64
27,Male,Germany,Retired,Widowed,6.0,5.71,0.51,3.22,1.54,YouTube,8.91,Smartphone,21.18,10GB,9,Moderate,3,6.03,6,8,2.74,1961.15,433.21,4,Short Videos,Education,Spotify,3.73,2.67
43,Other,UK,Unemployed,Married,1.8,4.03,1.61,4.2,1.44,Twitter,6.83,Smartphone,89.54,10GB,9,High,9,4.16,5,5,0.11,5915.34,360.37,1,Movies,Networking,YouTube,2.21,1.62
60,Other,Canada,Unemployed,Divorced,3.07,0.54,1.94,2.3,2.27,Twitter,6.05,Tablet,88.1,50GB,2,High,2,8.71,7,4,2.8,7813.47,362.27,0,Short Videos,Networking,Netflix,4.0,2.46
23,Female,Germany,Student,Single,4.34,8.51,3.36,5.02,1.59,TikTok,4.4,Tablet,76.7,Unlimited,3,High,7,4.75,9,4,0.63,1109.24,412.39,0,Short Videos,Education,Amazon Prime,3.18,0.35
45,Other,Germany,Student,Single,3.82,3.63,0.96,5.97,2.25,Facebook,2.62,PC,60.47,10GB,1,Low,3,6.54,2,9,0.03,8384.12,376.89,0,Series,News,YouTube,0.15,0.59
45,Male,Germany,Unemployed,Divorced,1.77,9.54,0.77,1.33,4.58,TikTok,4.69,Tablet,26.62,Unlimited,8,Moderate,6,4.43,8,5,0.0,4714.16,105.94,3,Series,Entertainment,YouTube,2.08,0.52
51,Female,UK,Unemployed,Married,2.22,6.71,2.21,5.55,4.16,Facebook,10.58,Tablet,44.68,Unlimited,4,Low,8,7.36,3,9,0.76,6320.86,309.42,5,News,Networking,Spotify,2.09,1.48
19,Male,Australia,Student,Single,6.84,5.88,4.47,5.44,3.61,Instagram,4.17,PC,32.09,50GB,2,Moderate,3,5.35,2,8,2.0,6394.06,107.6,0,Movies,Entertainment,Spotify,0.79,0.91
50,Other,Germany,Retired,Divorced,3.9,5.88,1.54,1.78,1.41,YouTube,10.16,PC,91.08,50GB,3,High,1,8.91,1,8,2.99,576.73,340.44,0,Series,Entertainment,Amazon Prime,2.03,1.29
60,Female,Canada,Professional,Single,4.41,7.55,0.47,5.46,0.15,TikTok,7.61,Tablet,49.0,Unlimited,2,High,2,5.56,9,4,1.53,8177.6,275.37,5,Series,News,YouTube,0.37,2.74
22,Other,USA,Retired,Divorced,4.49,8.47,0.39,5.58,4.12,Instagram,9.52,Smartphone,37.74,50GB,5,High,4,8.23,6,3,1.22,1868.07,188.07,2,Short Videos,Education,Netflix,3.69,1.98
25,Male,Germany,Professional,Widowed,7.42,7.07,2.65,0.76,1.24,Facebook,10.89,Smartphone,91.78,Unlimited,7,Moderate,1,5.62,8,3,1.77,4767.64,454.51,4,Series,Entertainment,Spotify,3.6,2.17
63,Male,USA,Unemployed,Married,1.85,1.84,4.47,4.27,3.19,Facebook,4.91,Smartphone,86.97,10GB,2,High,3,6.41,4,3,2.35,2771.45,9.56,1,Movies,News,YouTube,3.47,2.33
22,Other,Canada,Professional,Widowed,5.5,4.97,2.02,2.42,0.01,Twitter,5.79,PC,45.04,Unlimited,2,High,2,5.41,1,4,0.02,4662.23,206.3,1,Short Videos,News,YouTube,2.0,1.71
57,Male,UK,Professional,Divorced,3.49,8.52,3.99,3.64,2.84,Facebook,9.06,Smartphone,32.56,50GB,8,Moderate,4,7.52,6,3,1.11,2791.08,250.04,1,Movies,News,Spotify,0.53,1.58
38,Female,Australia,Professional,Widowed,3.13,5.69,4.81,4.42,4.28,Facebook,7.67,Smartphone,63.03,10GB,9,Low,3,4.34,3,1,2.42,8749.23,402.59,5,News,Entertainment,YouTube,2.02,2.13
25,Female,Germany,Student,Single,7.61,4.67,2.51,4.87,4.61,Instagram,11.97,Smartphone,16.63,10GB,6,High,4,8.9,2,5,0.77,3826.44,342.88,2,Short Videos,News,Netflix,1.21,0.11
58,Male,UK,Unemployed,Single,4.74,8.07,0.77,3.51,2.44,Twitter,3.86,Tablet,23.71,50GB,5,High,8,7.89,7,5,2.9,1919.35,186.53,4,Series,News,YouTube,2.48,0.85
36,Male,USA,Student,Widowed,2.52,3.68,0.3,5.54,4.21,Facebook,7.4,Tablet,17.8,Unlimited,1,Moderate,2,7.32,8,1,1.24,2598.42,334.14,4,Series,Entertainment,Netflix,0.4,0.59
39,Other,Canada,Professional,Divorced,4.93,2.88,0.7,1.32,4.86,Instagram,6.7,Smartphone,89.56,Unlimited,9,Low,7,5.67,2,5,0.94,9441.73,40.2,4,News,News,Amazon Prime,1.86,0.9
31,Female,Australia,Student,Married,4.49,1.97,1.27,2.92,2.43,Instagram,11.55,Tablet,63.04,50GB,2,Low,5,8.97,7,8,0.81,8486.32,494.28,2,Short Videos,Education,Spotify,3.39,1.0
43,Female,Canada,Student,Widowed,4.64,8.07,1.43,4.61,3.76,Facebook,6.07,Smartphone,78.75,Unlimited,1,High,7,4.36,8,3,2.0,6317.39,41.85,5,Series,Networking,Amazon Prime,0.01,0.63
21,Female,Germany,Unemployed,Married,0.69,1.62,2.53,1.86,1.86,YouTube,10.17,Smartphone,65.38,10GB,3,Moderate,9,7.94,9,6,0.94,8990.52,119.98,5,Series,Networking,Spotify,0.12,0.11
33,Female,USA,Retired,Single,4.25,9.87,3.81,5.91,1.77,YouTube,10.06,Smartphone,56.27,10GB,4,High,2,6.37,1,2,0.42,4099.74,238.44,3,News,Education,Amazon Prime,1.18,0.01
63,Female,Australia,Professional,Divorced,3.04,7.05,1.48,1.98,4.72,TikTok,11.07,PC,27.81,Unlimited,3,Moderate,6,6.82,8,4,0.72,5130.9,220.63,4,News,Networking,Netflix,0.06,0.65
26,Female,Australia,Student,Single,7.46,9.27,0.25,1.57,2.45,Twitter,8.53,PC,5.22,50GB,4,High,4,8.93,2,4,0.59,1656.74,88.77,3,News,Education,Amazon Prime,0.97,1.15
47,Male,USA,Professional,Married,1.23,1.83,3.39,4.48,1.46,TikTok,5.23,PC,42.99,10GB,8,Moderate,6,6.33,1,6,0.35,7041.98,298.14,0,Movies,Education,Netflix,2.09,1.43
29,Other,India,Professional,Widowed,0.61,1.9,0.94,6.47,0.41,TikTok,10.44,Smartphone,58.57,10GB,3,High,3,7.45,5,7,0.76,3566.83,230.25,4,News,Entertainment,YouTube,2.58,1.05
53,Female,India,Professional,Divorced,4.91,4.91,4.89,6.16,0.16,Twitter,11.09,Smartphone,73.07,10GB,1,Moderate,2,4.2,6,9,2.72,4038.61,354.76,1,Short Videos,Education,Netflix,1.07,2.09
19,Male,Germany,Student,Married,6.92,1.94,2.24,0.79,0.12,Twitter,9.06,PC,72.7,50GB,5,Moderate,6,4.2,1,4,1.09,9126.38,69.45,5,Short Videos,Entertainment,Amazon Prime,0.2,0.25
63,Male,India,Retired,Single,2.54,1.0,1.36,5.71,0.88,Twitter,8.23,PC,94.9,50GB,5,High,6,5.11,7,8,0.14,5329.01,100.72,3,Short Videos,News,YouTube,2.35,0.52
36,Male,UK,Retired,Widowed,4.8,4.95,4.03,5.62,1.2,YouTube,4.27,Tablet,95.99,10GB,7,Moderate,1,4.8,6,5,1.81,8566.18,86.72,1,Short Videos,Entertainment,Netflix,2.4,0.04
25,Other,Australia,Unemployed,Divorced,7.26,4.31,4.8,5.32,3.19,Instagram,9.61,Tablet,23.84,50GB,2,High,4,9.0,2,8,0.5,616.54,354.45,5,Short Videos,Entertainment,YouTube,1.97,0.61
16,Female,USA,Retired,Widowed,7.88,1.78,3.45,6.43,2.41,Facebook,7.55,Tablet,47.79,Unlimited,8,Moderate,8,6.02,9,6,2.97,4230.96,346.22,3,News,Entertainment,YouTube,1.63,1.21
21,Female,Australia,Student,Married,2.68,1.6,0.36,0.64,1.35,TikTok,4.06,Tablet,24.81,50GB,5,High,1,6.26,8,4,2.03,8359.23,114.22,4,Movies,News,Amazon Prime,1.96,2.24
40,Female,Canada,Professional,Single,1.36,9.73,2.19,6.76,2.23,YouTube,2.92,PC,50.35,10GB,4,Moderate,2,7.87,8,5,2.48,7973.41,497.5,2,Movies,Entertainment,YouTube,1.48,2.34
30,Other,UK,Unemployed,Divorced,1.92,3.89,2.89,3.34,2.0,Facebook,5.32,Tablet,78.73,50GB,9,Moderate,9,5.11,9,8,0.73,635.7,154.19,4,Movies,News,Spotify,3.95,1.94
56,Female,India,Unemployed,Single,6.33,9.4,4.94,4.56,2.04,TikTok,11.51,Tablet,90.51,10GB,1,High,5,6.17,2,3,1.92,4671.85,49.49,2,Movies,Education,Netflix,2.34,2.09
35,Female,UK,Unemployed,Widowed,7.84,1.48,2.42,6.03,3.75,TikTok,4.4,PC,46.05,10GB,4,Low,6,4.26,8,9,0.77,8878.88,425.95,3,Movies,Networking,Spotify,2.54,0.86
25,Other,India,Student,Single,1.67,2.0,4.07,0.6,4.37,YouTube,6.41,PC,84.82,Unlimited,1,Low,5,7.04,5,9,1.87,9765.22,212.72,2,News,News,YouTube,2.94,1.55
45,Male,Germany,Student,Divorced,6.72,1.78,0.67,2.27,3.25,TikTok,6.59,PC,6.4,10GB,7,High,2,5.3,1,9,0.58,4897.14,326.13,1,News,Networking,YouTube,2.78,1.45
49,Other,India,Student,Single,7.66,4.57,0.87,1.76,0.29,Instagram,6.19,Tablet,33.68,10GB,7,Low,8,8.97,3,7,2.09,6779.67,56.86,0,News,Education,Netflix,0.22,2.03
21,Female,Canada,Unemployed,Single,7.61,7.87,2.95,5.94,4.84,Facebook,9.46,Smartphone,15.68,50GB,8,Low,9,4.43,1,1,1.58,2384.64,266.01,4,News,Education,Netflix,3.14,0.02
21,Male,UK,Unemployed,Single,5.14,6.89,1.0,0.89,3.96,Facebook,3.68,Smartphone,28.52,Unlimited,3,High,5,4.46,5,9,2.6,7034.15,98.62,5,Series,Entertainment,Spotify,1.91,0.11
14,Female,UK,Retired,Single,7.68,2.52,0.85,4.95,1.72,Twitter,8.15,Smartphone,31.29,10GB,9,High,8,6.44,6,4,0.04,1651.0,97.15,2,Movies,Networking,YouTube,2.95,1.74
51,Female,Australia,Student,Single,4.8,8.26,4.88,2.58,3.48,YouTube,7.82,Tablet,13.96,50GB,3,High,7,5.12,4,4,2.02,9792.03,300.83,3,Movies,News,YouTube,1.11,1.63
47,Other,USA,Unemployed,Married,6.07,3.17,2.66,4.8,0.89,YouTube,7.44,PC,34.47,50GB,7,High,8,7.3,1,3,0.26,6750.19,47.68,5,Short Videos,News,Amazon Prime,3.97,2.65
37,Male,USA,Unemployed,Widowed,3.24,5.35,0.34,5.66,0.54,Instagram,10.89,Tablet,42.61,50GB,8,Low,1,8.05,6,9,2.15,2182.46,34.89,1,News,Networking,YouTube,2.35,1.38
56,Male,Germany,Professional,Single,7.01,6.62,2.06,1.58,3.99,YouTube,5.9,Tablet,34.59,10GB,6,Low,5,5.68,7,4,2.38,7094.56,443.67,5,Series,Entertainment,Spotify,1.98,2.45
54,Female,Australia,Professional,Married,6.37,9.94,1.13,3.04,3.82,Twitter,9.09,Smartphone,65.58,Unlimited,5,Moderate,3,4.39,2,4,2.6,3981.81,328.06,1,Movies,Entertainment,Netflix,1.9,0.95
43,Other,Australia,Retired,Divorced,0.66,5.25,0.64,1.43,0.95,Twitter,11.53,Smartphone,13.03,10GB,1,Low,7,7.64,5,4,0.73,8709.85,304.93,0,Series,Networking,Netflix,3.72,1.73
58,Female,UK,Retired,Widowed,7.24,4.83,1.87,3.28,4.65,Instagram,4.18,Smartphone,96.64,50GB,8,High,6,5.21,2,8,2.58,2838.25,196.63,4,Movies,Networking,YouTube,3.4,1.32
23,Other,Australia,Professional,Divorced,7.84,6.4,1.67,6.23,1.95,Facebook,2.93,Tablet,48.06,Unlimited,3,Moderate,2,8.27,9,1,2.42,2338.77,26.52,2,Short Videos,Entertainment,Amazon Prime,1.07,2.67
18,Other,Canada,Retired,Married,6.73,6.57,3.88,5.71,1.08,Facebook,9.48,Smartphone,26.4,Unlimited,2,Moderate,7,8.62,7,2,2.95,7503.06,348.81,3,Series,Entertainment,Amazon Prime,1.33,0.79
27,Other,Germany,Professional,Married,7.79,6.55,0.56,6.81,3.77,Instagram,6.38,PC,48.26,50GB,4,High,2,4.49,5,4,0.24,7293.31,390.23,5,Movies,News,Spotify,1.41,2.26
15,Other,India,Student,Married,6.91,6.33,3.81,5.65,4.81,YouTube,5.57,Tablet,54.09,Unlimited,5,Low,4,5.91,9,1,2.0,8850.71,11.02,1,Short Videos,Networking,Netflix,1.92,1.43
40,Other,Germany,Student,Married,7.84,7.64,0.89,6.33,2.64,Instagram,9.99,Smartphone,84.49,10GB,5,Low,3,4.95,5,3,0.69,4006.84,47.98,0,Movies,News,Netflix,3.22,0.06
61,Male,USA,Professional,Divorced,5.36,9.75,4.55,6.89,3.41,TikTok,6.75,Tablet,59.38,Unlimited,5,Moderate,1,6.18,1,7,2.76,8202.75,155.41,4,Short Videos,Networking,Amazon Prime,2.65,2.66
15,Other,USA,Professional,Widowed,5.68,8.98,3.66,3.42,3.42,TikTok,11.33,PC,78.04,10GB,4,High,7,5.34,3,6,0.72,5484.78,209.97,4,Series,News,Spotify,3.86,0.33
19,Female,USA,Student,Single,5.24,2.48,2.58,6.44,2.83,TikTok,3.66,Tablet,25.73,50GB,8,Moderate,8,5.91,6,2,1.62,7520.07,141.11,5,Short Videos,News,Spotify,2.76,0.97
36,Male,USA,Retired,Divorced,6.93,4.57,1.85,6.61,2.1,Facebook,3.8,Tablet,61.81,10GB,2,High,5,8.7,5,7,2.87,6697.34,82.22,4,Series,Education,Amazon Prime,0.14,0.97
61,Male,UK,Student,Widowed,6.98,9.92,2.49,1.66,4.91,TikTok,3.9,PC,47.22,10GB,8,Low,9,4.02,4,3,0.64,7738.32,317.6,2,Short Videos,Entertainment,Amazon Prime,0.23,0.18
29,Male,Canada,Unemployed,Widowed,4.05,2.68,2.07,5.42,0.96,Twitter,8.95,Smartphone,54.3,50GB,3,High,2,7.33,3,6,1.49,8359.71,124.78,2,News,Entertainment,Netflix,2.53,2.79
39,Male,Australia,Professional,Widowed,6.57,2.48,3.73,1.52,2.21,Instagram,3.39,Smartphone,82.92,50GB,4,Moderate,6,5.06,3,9,0.84,5613.07,426.16,0,Series,Entertainment,YouTube,3.21,1.57
15,Female,Australia,Retired,Single,5.48,2.32,2.66,5.67,1.27,Twitter,6.56,PC,43.81,50GB,2,Low,1,8.76,5,7,1.28,3244.28,99.11,1,Series,Education,YouTube,2.26,1.13
20,Male,Germany,Unemployed,Single,5.06,7.83,1.4,4.84,4.85,Instagram,6.54,PC,98.34,10GB,2,Low,5,7.21,1,2,0.44,1826.92,259.02,3,News,Education,Spotify,2.54,1.4
64,Male,Australia,Retired,Divorced,4.4,5.24,2.24,1.6,4.11,Facebook,7.19,PC,82.95,10GB,1,Low,2,5.26,4,3,0.2,4428.05,384.92,0,News,Networking,Amazon Prime,0.44,1.94
63,Other,Canada,Student,Married,2.2,7.09,0.42,0.54,4.11,Instagram,10.18,Smartphone,13.01,10GB,4,High,3,4.32,4,1,1.88,8512.27,92.97,1,News,Entertainment,YouTube,2.61,0.73
13,Other,India,Professional,Widowed,6.11,0.98,3.01,6.05,0.71,TikTok,5.49,Smartphone,36.75,50GB,9,Low,9,5.72,7,7,0.61,7260.25,446.55,4,Series,Entertainment,YouTube,2.56,1.19
62,Male,UK,Unemployed,Widowed,1.38,0.54,0.54,1.39,4.74,Twitter,9.65,Smartphone,52.53,10GB,5,Low,4,5.99,1,7,2.13,9884.29,86.22,2,Series,Entertainment,Netflix,2.86,0.55
46,Male,USA,Unemployed,Single,1.22,2.79,1.82,6.21,3.08,Facebook,2.4,Smartphone,17.0,Unlimited,5,High,1,5.67,6,8,2.36,2513.0,440.57,3,Series,Networking,Netflix,2.67,0.18
58,Male,Canada,Unemployed,Divorced,2.39,8.1,2.44,1.88,4.54,Facebook,10.2,Tablet,31.24,10GB,6,Moderate,3,8.08,5,2,0.19,8509.43,237.19,0,News,Entertainment,YouTube,0.18,2.57
36,Male,Australia,Retired,Single,1.51,4.5,3.79,5.12,3.05,YouTube,4.08,Smartphone,54.28,10GB,3,Low,9,8.94,7,1,2.25,1922.81,430.02,1,News,News,Amazon Prime,0.48,2.56
39,Female,Canada,Unemployed,Married,2.14,8.06,2.23,1.44,3.25,Instagram,8.12,Tablet,98.61,50GB,1,Low,9,6.13,8,9,2.7,8593.36,269.1,3,Series,Entertainment,Amazon Prime,2.95,0.54
38,Female,Australia,Unemployed,Single,0.81,2.44,2.69,4.03,4.23,YouTube,6.37,PC,65.92,50GB,2,Moderate,2,7.55,9,7,0.93,6020.1,383.51,0,News,Entertainment,YouTube,3.95,1.0
47,Male,Canada,Student,Widowed,7.64,8.94,3.69,5.94,4.55,TikTok,9.34,Smartphone,71.76,Unlimited,7,Low,4,7.85,5,3,0.14,4710.5,314.55,2,News,Education,Amazon Prime,2.91,1.23
20,Other,Germany,Professional,Married,3.48,7.73,3.26,3.68,1.66,YouTube,3.94,PC,22.4,Unlimited,4,High,7,5.69,2,6,1.62,7115.24,305.76,5,News,News,Netflix,3.75,1.73
14,Female,India,Unemployed,Married,4.11,2.24,2.0,1.29,4.92,YouTube,7.62,Smartphone,67.75,50GB,5,Low,5,7.67,8,8,1.04,3993.39,230.5,0,Short Videos,News,YouTube,0.77,2.67
29,Male,UK,Professional,Married,6.78,4.6,3.55,0.92,4.35,TikTok,2.04,PC,20.31,50GB,7,High,7,6.63,8,4,0.37,6668.85,452.18,2,Short Videos,Networking,YouTube,3.28,0.93
49,Female,UK,Student,Married,2.02,9.34,1.54,3.74,4.95,Twitter,11.3,Tablet,28.11,Unlimited,8,Low,4,6.14,8,6,0.36,2673.82,489.85,0,Short Videos,Networking,YouTube,2.96,1.91
23,Other,Canada,Professional,Single,4.19,4.2,4.79,1.39,1.73,Facebook,10.11,Tablet,35.33,Unlimited,8,Low,6,7.29,9,4,2.82,6718.5,490.49,1,Series,Entertainment,Spotify,3.42,2.77
48,Other,Australia,Professional,Divorced,6.11,2.42,1.16,4.53,1.07,Twitter,7.46,Smartphone,90.61,10GB,4,High,6,4.85,2,5,0.7,1656.82,116.04,5,Series,Entertainment,Spotify,0.85,0.37
63,Male,Canada,Professional,Married,6.0,8.69,2.14,1.39,3.05,YouTube,3.79,Smartphone,48.62,50GB,5,Low,8,4.82,3,7,0.98,8741.68,189.98,2,News,Entertainment,Amazon Prime,1.32,0.67
17,Other,India,Student,Divorced,3.61,7.3,0.71,6.59,2.11,YouTube,11.37,Smartphone,68.19,50GB,9,Low,1,6.69,6,8,2.34,4931.05,166.71,1,News,Networking,Netflix,1.61,2.88
47,Female,Germany,Student,Married,1.28,3.27,1.14,6.78,0.12,Facebook,11.59,Tablet,44.85,Unlimited,4,Moderate,2,8.62,7,1,0.3,5970.49,379.69,1,News,News,Spotify,2.53,1.24
36,Other,USA,Professional,Married,3.12,9.73,2.06,6.14,0.44,YouTube,5.82,PC,35.37,Unlimited,6,Low,3,8.04,9,4,2.42,5732.39,54.05,1,Series,News,Spotify,2.57,1.02
58,Other,Australia,Unemployed,Married,6.12,6.49,3.42,3.35,1.04,Twitter,6.45,PC,63.64,10GB,2,High,8,8.06,4,7,1.71,8413.81,324.76,3,Series,Education,YouTube,1.91,0.85
22,Male,Canada,Unemployed,Divorced,5.44,6.2,3.57,2.49,4.94,Instagram,5.98,Tablet,66.78,10GB,3,Low,2,6.18,5,4,1.57,1617.38,395.97,4,Short Videos,News,Amazon Prime,1.55,0.85
49,Male,USA,Unemployed,Divorced,5.03,2.0,1.05,1.88,1.83,YouTube,11.68,Tablet,47.28,50GB,1,Low,1,6.62,5,5,2.88,7566.47,325.1,1,News,Entertainment,Spotify,0.52,2.01
56,Male,Canada,Retired,Married,6.72,9.76,1.19,0.56,2.89,Twitter,3.49,PC,39.3,50GB,1,Moderate,4,6.4,4,1,0.6,8178.03,419.19,2,News,Networking,Spotify,2.0,1.94
62,Male,UK,Retired,Divorced,7.47,9.72,2.59,6.85,2.86,YouTube,10.7,PC,73.22,50GB,8,Low,5,5.72,6,7,2.59,8893.81,63.62,5,Series,Education,Spotify,3.75,2.52
48,Female,Canada,Student,Married,7.58,3.76,2.15,2.28,1.28,TikTok,2.21,Tablet,40.35,50GB,7,High,7,5.3,4,6,2.32,8210.23,473.09,2,Short Videos,Entertainment,Spotify,3.59,0.36
38,Female,USA,Student,Single,7.54,4.82,3.59,6.97,2.31,Twitter,4.05,Tablet,47.96,10GB,9,High,9,5.21,9,9,0.26,8271.28,180.98,2,Movies,News,Spotify,0.14,2.82
45,Male,UK,Retired,Widowed,0.85,4.33,2.54,5.77,1.5,Instagram,9.89,Tablet,12.67,50GB,5,High,9,6.11,5,2,2.86,4089.43,88.31,1,Movies,Education,Amazon Prime,0.34,2.86
58,Male,UK,Retired,Married,6.87,3.28,1.11,2.6,2.54,Instagram,4.98,Tablet,16.55,Unlimited,2,High,8,7.08,4,6,1.82,7823.64,278.66,3,Series,Networking,Netflix,3.32,0.9
42,Male,Australia,Unemployed,Single,5.15,3.18,0.46,4.93,0.66,Twitter,8.38,Smartphone,43.47,50GB,9,High,7,6.58,2,6,1.87,7818.06,94.65,5,Movies,Education,Amazon Prime,0.47,1.85
14,Male,Australia,Professional,Married,2.08,1.96,4.36,6.18,0.65,Instagram,3.9,Smartphone,89.5,10GB,1,High,5,7.97,6,8,2.42,9414.49,316.61,2,Series,Education,Netflix,3.7,0.96
61,Other,Canada,Student,Widowed,6.69,7.77,3.03,1.24,1.8,Facebook,4.12,PC,91.6,Unlimited,9,High,8,7.54,8,7,2.31,5008.18,115.58,0,Movies,News,Netflix,2.43,2.8
48,Female,UK,Student,Single,7.71,4.7,0.73,1.49,1.32,Facebook,11.36,PC,45.86,Unlimited,1,High,4,7.21,8,1,2.42,4952.37,208.5,5,Short Videos,Entertainment,Netflix,0.28,2.76
48,Female,Canada,Unemployed,Widowed,7.98,1.51,3.06,1.77,1.05,Instagram,7.74,Smartphone,36.83,50GB,5,Low,5,4.98,3,5,1.52,4849.98,223.21,5,Movies,Networking,Amazon Prime,2.05,2.34
24,Other,Germany,Student,Widowed,6.55,8.77,3.5,4.83,2.63,Facebook,5.54,Tablet,66.78,Unlimited,9,Low,4,4.42,1,4,0.3,5232.78,204.61,0,Series,Entertainment,YouTube,1.18,2.04
47,Female,Germany,Retired,Single,4.16,7.22,1.75,5.59,0.27,Twitter,10.11,PC,47.95,10GB,2,Low,8,6.85,3,9,2.73,8034.82,280.49,5,Short Videos,Education,Netflix,1.71,0.62
33,Male,UK,Professional,Married,3.04,5.46,3.03,7.0,0.19,Twitter,9.08,Tablet,27.05,10GB,7,High,8,8.74,9,8,2.57,7303.3,254.79,4,Short Videos,Education,Spotify,0.96,0.73
46,Other,UK,Student,Divorced,6.53,3.95,2.42,6.43,4.85,TikTok,3.44,PC,73.35,50GB,1,High,3,8.01,9,9,2.7,8359.16,324.06,5,Movies,Networking,Netflix,0.27,1.33
18,Male,USA,Student,Widowed,2.55,4.38,3.44,1.89,3.07,TikTok,6.84,Smartphone,30.37,10GB,7,Low,6,5.22,6,3,1.13,9424.56,73.87,3,Series,Entertainment,Netflix,1.61,1.7
47,Male,India,Unemployed,Single,5.19,1.21,4.65,6.87,3.28,Twitter,7.41,Smartphone,49.5,10GB,9,High,3,4.53,7,3,1.65,9142.38,89.52,3,Series,Education,Netflix,0.61,1.96
64,Female,Canada,Unemployed,Widowed,5.14,7.95,4.94,1.11,3.38,TikTok,4.04,Smartphone,9.7,10GB,8,Low,4,4.94,7,7,0.1,8257.71,350.5,3,Series,News,Amazon Prime,2.78,1.14
15,Male,USA,Student,Married,6.25,7.83,4.25,6.23,4.56,TikTok,3.94,Smartphone,69.83,10GB,1,Low,7,5.09,6,9,2.63,2193.52,469.38,1,Series,Networking,Spotify,0.19,1.9
63,Female,USA,Unemployed,Married,5.48,9.02,3.53,2.23,2.04,Instagram,4.75,Tablet,22.81,50GB,1,Moderate,6,8.6,3,5,0.45,8244.12,422.67,3,Series,Networking,Spotify,1.5,0.15
34,Other,UK,Retired,Single,6.64,6.19,3.41,5.44,2.01,TikTok,6.78,Smartphone,42.14,Unlimited,5,Low,8,4.53,2,2,1.18,1251.45,305.59,5,Movies,Education,Amazon Prime,3.14,0.61
58,Female,UK,Student,Widowed,0.91,3.29,2.2,5.61,3.25,Facebook,8.33,PC,30.96,10GB,4,High,1,8.9,2,2,1.13,4020.13,323.64,3,News,Networking,Netflix,2.83,2.58
53,Female,Canada,Unemployed,Widowed,3.85,4.01,0.24,5.92,2.35,Instagram,5.48,Tablet,50.25,10GB,3,Moderate,7,4.19,6,8,2.87,972.42,437.47,2,News,Networking,YouTube,1.87,1.01
42,Female,Canada,Retired,Married,7.56,2.7,0.67,5.95,2.72,YouTube,10.77,Tablet,51.02,Unlimited,9,Moderate,8,4.09,5,5,0.1,5358.55,352.35,1,Short Videos,Entertainment,Netflix,2.11,2.3
51,Female,Germany,Unemployed,Widowed,1.59,3.14,3.76,3.05,2.32,TikTok,5.25,Tablet,86.51,50GB,8,Moderate,4,8.96,6,9,1.75,1664.03,4.57,3,News,Networking,Spotify,2.75,1.61
58,Female,Germany,Professional,Divorced,3.27,4.19,1.41,3.25,0.15,Facebook,2.51,Tablet,62.1,50GB,5,High,8,5.09,2,6,0.87,1664.45,16.14,1,Movies,Networking,Netflix,2.35,1.94
34,Other,Canada,Retired,Married,0.96,6.46,0.4,6.4,3.59,Twitter,6.62,Smartphone,16.7,10GB,8,Moderate,4,8.53,9,3,1.88,6213.86,265.63,2,News,Networking,Amazon Prime,3.76,2.76
30,Female,India,Student,Married,3.86,2.67,3.51,6.45,3.13,YouTube,12.0,Tablet,35.7,10GB,6,Low,1,4.52,4,3,0.79,6586.45,301.81,2,News,Education,YouTube,0.43,0.8
47,Other,USA,Professional,Widowed,7.63,9.65,4.7,6.16,4.63,TikTok,7.17,PC,88.64,Unlimited,7,High,6,6.85,1,2,2.89,5767.58,306.3,2,Series,Education,Spotify,0.07,0.03
